"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00125811","Support Team","","Roman Melnyk","Bazaavoice us","Tele2 - implement SCI with Google Analytics","5.1.4","SCI","5.1.3","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00125928","Support Team","","Roman Melnyk","Bazaavoice us","Implement SCI with Google Analytics for Arc'teryx (arcteryx.com)","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","1.000","2.500"
"00126191","Support Team","","Roman Melnyk","Bazaavoice us","QVC (http;//qvc.com): implement SCI with Coremetrics","5.2.0","SCI","5.2.0","7/3/2012","C4","Closed","2.00","3.500","4.000"
"00126193","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","QVC (http;//qvc.com): UI migrate to 5.1","5.2.1","","","3/12/2012","C4","Closed","5.00","1.000","6.000"
"00126765","Support Team","","Roman Melnyk","HTC America","HTC America: SCI with Omniture","5.2.1","SCI","5.2.0","7/3/2012","","Closed","2.00","3.500","3.000"
"00127398","Strategic  Integration","Social Commerce Upgrade","Roman Melnyk","Hill Country Memorial Hospital","enable legacy hosted auth","5.3.1","","","4/3/2012","C1","Closed","0.00","6.500","11.500"
"00127436","Strategic  Integration","PIE","Roman Melnyk","Bazaavoice us","PIE testing procedure - prepare confluence page","5.2.0","","","3/12/2012","C4","Closed","","1.500","5.000"
"00127464","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","Hill Country Memorial Hospital - UI migration to 5.1","5.2.0","","","3/12/2012","C4","Closed","3.00","0.500","4.000"
"00128603","Strategic  Integration","PIE","Roman Melnyk","Milgard Windows (Masco)","PIE Enablement","5.3.1","","","4/2/2012","","Closed","8.00","6.500","6.000"
"00129289","Strategic  Integration","PIE","Roman Melnyk","Bazaavoice us","Review PIE procedure for integration with Responsys","5.3.0","","","3/29/2012","C4","Closed","","3.500","0.000"
"00129826","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","INTERNAL: UI bugfix for Promod-FR, -DE","5.3.1","","","3/27/2012","C4","Closed","0.00","2.000","3.000"
"00130237","Support Team","","Roman Melnyk","3Suisses","Fonctionnalité de recommandation produit","5.8.1","Feature Request/ Disable (Design Required)","","7/5/2012","C5","In Progress","12.00","2.250","12.500"
"00130240","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","INTERNAL: Functional bugfix on DollarTree","5.3.2","","","4/4/2012","C4","Closed","1.00","0.500","4.000"
"00130247","Support Team","","Roman Melnyk","Bazaavoice us","INTERNAL: DefaultUI migration to 5.3 for TVSN","5.3.1","Feature Request/ Disable (No-Design)","5.3.1","7/3/2012","C4","Closed","3.00","1.500","3.500"
"00130525","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","INTERNAL: Update SA email templates to match common site appearance for HillCountryMemorial","5.3.1","","","3/29/2012","C4","Closed","3.00","1.000","3.000"
"00130637","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: DefaultUI migration to 5.3 for Otto","5.3.1","","","4/2/2012","C4","Closed","5.00","1.000","3.000"
"00130963","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: DefaultUI migration to 5.3 for DollarTree","5.4.0","","","5/17/2012","C4","Closed","3.50","0.500","3.000"
"00130974","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","INTERNAL: UI bugfix for Otto","5.3.2","","","5/17/2012","C4","Closed","0.50","0.500","3.500"
"00131035","Support Team","","Roman Melnyk","Frontgate","Turn off social sharing icons on Frontgate.com and GrandinRoad.com","","Feature Request/ Disable (No-Design)","5.4.1","7/3/2012","C1","Closed","4.00","1.500","3.000"
"00131060","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","AllenEdmonds: SA issue (Story rejected)","5.5.0","","","5/17/2012","C4","Closed","4.00","1.500","2.500"
"00131170","Support Team","","Roman Melnyk","Lifetime Brands, Inc.","Remove offer from PI email","5.4.1","Feature Request/ Disable (No-Design)","5.4.1","7/3/2012","","Closed","2.00","2.000","2.500"
"00131259","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: GrandinRoad: defaultUI migration to 5.3","5.4.1","","","5/17/2012","C4","Closed","4.00","0.500","4.000"
"00131261","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: FrontGate: defaultUI migration to 5.3","5.4.1","","","5/17/2012","C4","Closed","5.00","0.500","4.000"
"00131494","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: Tekk: defaultUI migration to 5.3","5.5.0","","","5/17/2012","C4","Closed","","0.500","4.500"
"00131497","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: ZumbaFitness: defaultUI migration to 5.3","5.4.1","","","5/17/2012","C4","Closed","3.50","0.500","1.000"
"00131572","Strategic  Integration","PIE","Roman Melnyk","Office Depot","PIE","6.1.1","","","7/7/2012","C2","In Progress","8.00","1.250","2.500"
"00131785","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","INTERNAL: Cheapy: UI fixes","5.5.0","","","5/17/2012","C4","Closed","1.00","1.250","2.000"
"00131812","Strategic  Integration","Other","Roman Melnyk","Bazaavoice us","INTERNAL: Walmart: UI bugfix on Staging","5.5.0","","","5/17/2012","C4","Closed","0.00","0.750","5.000"
"00131889","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","officedepot: Migrate UI version 4.8 -> 5.3","5.5.0","","","4/24/2012","C4","Closed","0.00","0.500","5.500"
"00131927","Support Team","","Roman Melnyk","US Cellular","We have 2 different Samsung Galaxy S2 ask and answer not same","","Feature Request/ Disable (No-Design)","5.6.0","7/3/2012","","Closed","0.50","1.750","0.500"
"00131970","Strategic  Integration","PIE","Roman Melnyk","Signature Gifts","Implement PIE","5.7.0","","","5/24/2012","C5","Closed","8.00","12.500","12.000"
"00132285","Support Team","","Roman Melnyk","Bazaavoice us","Icebreaker: migrate to 5.3","5.5.0","Feature Request/ Disable (No-Design)","5.5.0","7/3/2012","C4","Closed","0.00","0.750","6.500"
"00132523","Support Team","","Roman Melnyk","3M Company (3M)","Free samples question on the submission form.","5.9.0","Feature Request/ Disable (Design Required)","5.9.0","7/3/2012","C4","Closed","25.00","7.000","29.000"
"00132588","Support Team","","Roman Melnyk","Signature Gifts","'Read all reviews' link changed?","5.6.0","Minor UI Change","5.6.1","7/3/2012","C5","Closed","1.50","2.000","5.000"
"00132682","Support Team","","Roman Melnyk","Office Depot","Star ratings missing labels","5.6.0","Feature Request/ Disable (No-Design)","5.5.1","7/3/2012","C2","Closed","4.00","1.500","0.000"
"00133264","Support Team","","Roman Melnyk","Bazaavoice us","INTERNAL: SCI with Coremetrics for Shearings","5.6.1","SCI","5.6.1","7/3/2012","C4","Closed","3.00","0.500","2.500"
"00133267","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","INTERNAL: USCellular: DefaultUI migartion to 5.3","5.6.1","","","5/22/2012","C4","Closed","4.00","1.000","4.500"
"00134790","Support Team","","Roman Melnyk","Bazaavoice us","INTERNAL: Tesco: SCI with Omniture","5.7.1","SCI","5.7.0","7/3/2012","C4","Closed","3.00","1.750","2.000"
"00134812","Strategic  Integration","UI Migration","Roman Melnyk","Bazaavoice us","Surfstitch: Migrate UI version 5.0 -> 5.6","5.7.0","","","5/29/2012","C4","Closed","6.00","0.500","6.500"
"00136169","Support Team","","Roman Melnyk","Bazaavoice us","INTERNAL: Johnsons Baby SCI with GA: Investigation","5.9.1","SCI","","6/14/2012","C4","In Progress","3.00","1.500","4.000"
"00136299","Support Team","","Roman Melnyk","The Body Shop UK (L'Oreal)","""Submission Currently Unavailable"" message displyed","5.8.2","Integration Fix","","7/3/2012","C4","AutoClosed - Resolved","3.00","4.500","5.000"
